Start		Stop		Uncertainty		Example
µm		µm					depth
1.823857e-06	 1.829937e-06	 1.000000e+00 		8.020381e-03
1.829937e-06	 1.836036e-06	 1.000000e+00 		8.076782e-03
1.836036e-06	 1.842157e-06	 1.000000e+00 		8.087594e-03
1.842157e-06	 1.848297e-06	 1.000000e+00 		8.121130e-03
1.848297e-06	 1.854458e-06	 1.000000e+00 		8.093840e-03
1.854458e-06	 1.860640e-06	 1.000000e+00 		8.118125e-03
1.860640e-06	 1.866842e-06	 1.000000e+00 		8.162705e-03
1.866842e-06	 1.873065e-06	 1.000000e+00 		8.117395e-03
1.873065e-06	 1.879308e-06	 1.000000e+00 		8.081817e-03
1.879308e-06	 1.885572e-06	 1.000000e+00 		8.080483e-03
1.885572e-06	 1.891858e-06	 1.000000e+00 		8.023287e-03
1.891858e-06	 1.898164e-06	 1.000000e+00 		8.083904e-03
1.898164e-06	 1.904491e-06	 1.000000e+00 		8.086347e-03
1.904491e-06	 1.910839e-06	 1.000000e+00 		8.151794e-03
1.910839e-06	 1.917209e-06	 1.000000e+00 		8.150421e-03
1.917209e-06	 1.923600e-06	 1.000000e+00 		8.066884e-03
1.923600e-06	 1.930012e-06	 5.547642e-05 		8.034575e-03
1.930012e-06	 1.936445e-06	 4.415969e-05 		8.070549e-03
1.936445e-06	 1.942900e-06	 4.310405e-05 		8.057961e-03
1.942900e-06	 1.949376e-06	 3.379627e-05 		8.091040e-03
1.949376e-06	 1.955874e-06	 3.105294e-05 		8.067532e-03
1.955874e-06	 1.962394e-06	 3.500164e-05 		8.138828e-03
1.962394e-06	 1.968935e-06	 2.768607e-05 		8.132271e-03
1.968935e-06	 1.975498e-06	 2.350227e-05 		8.102611e-03
1.975498e-06	 1.982083e-06	 2.134276e-05 		8.059817e-03
1.982083e-06	 1.988690e-06	 2.070184e-05 		8.121756e-03
1.988690e-06	 1.995319e-06	 2.059007e-05 		8.136219e-03
1.995319e-06	 2.001970e-06	 2.660537e-05 		8.089764e-03
2.001970e-06	 2.008643e-06	 3.807418e-05 		8.144772e-03
